label,text,text_np,text_tokens,text_nostop,text_lem
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com",félicitations  vous avez gagné un iphone 15 cliquez ici pour le réclamer  wwwfakelinkcom,"['félicitations', 'vous', 'avez', 'gagné', 'un', 'iphone', '15', 'cliquez', 'ici', 'pour', 'le', 'réclamer', 'wwwfakelinkcom']","['félicitations', 'gagné', 'iphone', '15', 'cliquez', 'ici', 'réclamer', 'wwwfakelinkcom']","['félicitation', 'gagner', 'iphone', '15', 'cliquer', 'ici', 'réclamer', 'wwwfakelinkcom']"
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
spam,"URGENT : Votre carte SIM sera désactivée sous 24h, suivez ce lien : www.operateur-fake.com",urgent  votre carte sim sera désactivée sous 24h suivez ce lien  wwwoperateurfakecom,"['urgent', 'votre', 'carte', 'sim', 'sera', 'désactivée', 'sous', '24h', 'suivez', 'ce', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactivée', 'sous', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactiver', 'sou', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']"
ham,N’oublie pas notre réunion demain matin à 9h.,n’oublie pas notre réunion demain matin à 9h,"['n', '’', 'oublie', 'pas', 'notre', 'réunion', 'demain', 'matin', 'à', '9h']","['’', 'oublie', 'réunion', 'demain', 'matin', '9h']","['’', 'oublier', 'réunion', 'demain', 'matin', '9h']"
spam,Découvrez comment doubler votre argent en investissant avec nous.,découvrez comment doubler votre argent en investissant avec nous,"['découvrez', 'comment', 'doubler', 'votre', 'argent', 'en', 'investissant', 'avec', 'nous']","['découvrez', 'comment', 'doubler', 'argent', 'investissant']","['découvrir', 'comment', 'doubler', 'argent', 'investir']"
spam,Achetez maintenant et recevez un bonus de 100€ en cashback.,achetez maintenant et recevez un bonus de 100€ en cashback,"['achetez', 'maintenant', 'et', 'recevez', 'un', 'bonus', 'de', '100€', 'en', 'cashback']","['achetez', 'maintenant', 'recevez', 'bonus', '100€', 'cashback']","['acheter', 'maintenant', 'recevoir', 'bonus', '100', 'euro', 'cashback']"
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']"
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !",vous avez été sélectionné pour un test produit gratuit inscrivezvous ,"['vous', 'avez', 'été', 'sélectionné', 'pour', 'un', 'test', 'produit', 'gratuit', 'inscrivezvous']","['sélectionné', 'test', 'produit', 'gratuit', 'inscrivezvous']","['sélectionner', 'test', 'produit', 'gratuit', 'inscrivezvou']"
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici.",nous avons détecté une activité suspecte sur votre compte vérifiez ici,"['nous', 'avons', 'détecté', 'une', 'activité', 'suspecte', 'sur', 'votre', 'compte', 'vérifiez', 'ici']","['détecté', 'activité', 'suspecte', 'compte', 'vérifiez', 'ici']","['détecter', 'activité', 'suspect', 'compte', 'vérifier', 'ici']"
ham,Merci encore pour hier soir !,merci encore pour hier soir ,"['merci', 'encore', 'pour', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']"
ham,"Merci pour ton aide, c’était top !",merci pour ton aide c’était top ,"['merci', 'pour', 'ton', 'aide', 'c', '’', 'était', 'top']","['merci', 'aide', '’', 'top']","['merci', 'aide', '’', 'top']"
spam,"Votre carte bancaire va être bloquée, cliquez ici pour éviter la suspension.",votre carte bancaire va être bloquée cliquez ici pour éviter la suspension,"['votre', 'carte', 'bancaire', 'va', 'être', 'bloquée', 'cliquez', 'ici', 'pour', 'éviter', 'la', 'suspension']","['carte', 'bancaire', 'va', 'être', 'bloquée', 'cliquez', 'ici', 'éviter', 'suspension']","['carte', 'bancaire', 'aller', 'être', 'bloquer', 'cliquer', 'ici', 'éviter', 'suspension']"
spam,"N'attendez plus, votre chance de devenir riche est ici.",nattendez plus votre chance de devenir riche est ici,"['nattendez', 'plus', 'votre', 'chance', 'de', 'devenir', 'riche', 'est', 'ici']","['nattendez', 'plus', 'chance', 'devenir', 'riche', 'ici']","['nattendez', 'plus', 'chance', 'devenir', 'riche', 'ici']"
ham,"Je suis en vacances, c’est top ici !",je suis en vacances c’est top ici ,"['je', 'suis', 'en', 'vacances', 'c', '’', 'est', 'top', 'ici']","['vacances', '’', 'top', 'ici']","['vacance', '’', 'top', 'ici']"
spam,Offre spéciale ! Obtenez 20% de réduction sur votre prochain achat. Cliquez ici : www.fakelink1.com,offre spéciale  obtenez 20 de réduction sur votre prochain achat cliquez ici  wwwfakelink1com,"['offre', 'spéciale', 'obtenez', '20', 'de', 'réduction', 'sur', 'votre', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink1com']","['offre', 'spéciale', 'obtenez', '20', 'réduction', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink1com']","['offrir', 'spécial', 'obtenir', '20', 'réduction', 'prochain', 'achat', 'cliquer', 'ici', 'wwwfakelink1com']"
ham,J’ai une super nouvelle à t’annoncer !,j’ai une super nouvelle à t’annoncer ,"['j', '’', 'ai', 'une', 'super', 'nouvelle', 'à', 't', '’', 'annoncer']","['’', 'super', 'nouvelle', '’', 'annoncer']","['’', 'super', 'nouveau', '’', 'annoncer']"
spam,Vous avez gagné 1000 € à la loterie ! Réclamez votre prix maintenant : www.fakelink3.com,vous avez gagné 1000 € à la loterie  réclamez votre prix maintenant  wwwfakelink3com,"['vous', 'avez', 'gagné', '1000', '€', 'à', 'la', 'loterie', 'réclamez', 'votre', 'prix', 'maintenant', 'wwwfakelink3com']","['gagné', '1000', '€', 'loterie', 'réclamez', 'prix', 'maintenant', 'wwwfakelink3com']","['gagner', '1000', '€', 'loterie', 'réclamer', 'prix', 'maintenant', 'wwwfakelink3com']"
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']"
spam,"N'attendez plus, votre chance de devenir riche est ici.",nattendez plus votre chance de devenir riche est ici,"['nattendez', 'plus', 'votre', 'chance', 'de', 'devenir', 'riche', 'est', 'ici']","['nattendez', 'plus', 'chance', 'devenir', 'riche', 'ici']","['nattendez', 'plus', 'chance', 'devenir', 'riche', 'ici']"
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']"
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici.",votre facture téléphonique est en attente de paiement régularisez ici,"['votre', 'facture', 'téléphonique', 'est', 'en', 'attente', 'de', 'paiement', 'régularisez', 'ici']","['facture', 'téléphonique', 'attente', 'paiement', 'régularisez', 'ici']","['factur', 'téléphonique', 'attente', 'paiement', 'régulariser', 'ici']"
spam,Faites fortune depuis chez vous en quelques clics !,faites fortune depuis chez vous en quelques clics ,"['faites', 'fortune', 'depuis', 'chez', 'vous', 'en', 'quelques', 'clics']","['faites', 'fortune', 'depuis', 'chez', 'quelques', 'clics']","['fait', 'fortune', 'depuis', 'chez', 'quelque', 'clic']"
spam,"Crédit rapide sans enquête, obtenez 5000€ en moins de 24h.",crédit rapide sans enquête obtenez 5000€ en moins de 24h,"['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'en', 'moins', 'de', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'moins', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenir', '5000', 'euro', 'moins', '24h']"
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']"
spam,Vous avez gagné 1000 € à la loterie ! Réclamez votre prix maintenant : www.fakelink3.com,vous avez gagné 1000 € à la loterie  réclamez votre prix maintenant  wwwfakelink3com,"['vous', 'avez', 'gagné', '1000', '€', 'à', 'la', 'loterie', 'réclamez', 'votre', 'prix', 'maintenant', 'wwwfakelink3com']","['gagné', '1000', '€', 'loterie', 'réclamez', 'prix', 'maintenant', 'wwwfakelink3com']","['gagner', '1000', '€', 'loterie', 'réclamer', 'prix', 'maintenant', 'wwwfakelink3com']"
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici.",votre facture téléphonique est en attente de paiement régularisez ici,"['votre', 'facture', 'téléphonique', 'est', 'en', 'attente', 'de', 'paiement', 'régularisez', 'ici']","['facture', 'téléphonique', 'attente', 'paiement', 'régularisez', 'ici']","['factur', 'téléphonique', 'attente', 'paiement', 'régulariser', 'ici']"
spam,Téléchargez cette application et recevez un bon d’achat de 50€.,téléchargez cette application et recevez un bon d’achat de 50€,"['téléchargez', 'cette', 'application', 'et', 'recevez', 'un', 'bon', 'd', '’', 'achat', 'de', '50€']","['téléchargez', 'cette', 'application', 'recevez', 'bon', '’', 'achat', '50€']","['télécharger', 'ce', 'application', 'recevoir', 'bon', '’', 'achat', '50', 'euro']"
ham,"Ne t’inquiète pas, tout va bien se passer.",ne t’inquiète pas tout va bien se passer,"['ne', 't', '’', 'inquiète', 'pas', 'tout', 'va', 'bien', 'se', 'passer']","['’', 'inquiète', 'tout', 'va', 'bien', 'passer']","['’', 'inquiet', 'tout', 'aller', 'bien', 'passer']"
ham,Rendez-vous à 18h comme prévu ?,rendezvous à 18h comme prévu ,"['rendezvous', 'à', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévoir']"
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']"
ham,Merci encore pour hier soir !,merci encore pour hier soir ,"['merci', 'encore', 'pour', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']"
spam,Félicitations ! Vous êtes éligible pour un prêt de 20000 €. Contactez-nous dès maintenant !,félicitations  vous êtes éligible pour un prêt de 20000 € contacteznous dès maintenant ,"['félicitations', 'vous', 'êtes', 'éligible', 'pour', 'un', 'prêt', 'de', '20000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitations', 'éligible', 'prêt', '20000', '€', 'contacteznous', 'dès', 'maintenant']","['félicitation', 'éligible', 'prêt', '20000', 'euro', 'contacteznous', 'dès', 'maintenant']"
spam,Découvrez comment doubler votre argent en investissant avec nous.,découvrez comment doubler votre argent en investissant avec nous,"['découvrez', 'comment', 'doubler', 'votre', 'argent', 'en', 'investissant', 'avec', 'nous']","['découvrez', 'comment', 'doubler', 'argent', 'investissant']","['découvrir', 'comment', 'doubler', 'argent', 'investir']"
spam,Recevez un crédit instantané sans justificatif !,recevez un crédit instantané sans justificatif ,"['recevez', 'un', 'crédit', 'instantané', 'sans', 'justificatif']","['recevez', 'crédit', 'instantané', 'sans', 'justificatif']","['recevoir', 'crédit', 'instantaner', 'sans', 'justificatif']"
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']"
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']"
ham,"On se voit bientôt, hâte de te retrouver !",on se voit bientôt hâte de te retrouver ,"['on', 'se', 'voit', 'bientôt', 'hâte', 'de', 'te', 'retrouver']","['voit', 'bientôt', 'hâte', 'retrouver']","['voir', 'bientôt', 'hâter', 'retrouver']"
spam,Félicitations ! Vous avez gagné un prix de 10000 €. Cliquez ici pour réclamer : www.fakelink1.com,félicitations  vous avez gagné un prix de 10000 € cliquez ici pour réclamer  wwwfakelink1com,"['félicitations', 'vous', 'avez', 'gagné', 'un', 'prix', 'de', '10000', '€', 'cliquez', 'ici', 'pour', 'réclamer', 'wwwfakelink1com']","['félicitations', 'gagné', 'prix', '10000', '€', 'cliquez', 'ici', 'réclamer', 'wwwfakelink1com']","['félicitation', 'gagner', 'prix', '10000', 'euro', 'cliquer', 'ici', 'réclamer', 'wwwfakelink1com']"
ham,"Salut, as-tu vu le dernier film au cinéma ? C'était incroyable !",salut astu vu le dernier film au cinéma  cétait incroyable ,"['salut', 'astu', 'vu', 'le', 'dernier', 'film', 'au', 'cinéma', 'cétait', 'incroyable']","['salut', 'astu', 'vu', 'dernier', 'film', 'cinéma', 'cétait', 'incroyable']","['salut', 'astu', 'voir', 'dernier', 'film', 'cinéma', 'cétait', 'incroyable']"
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']"
ham,Tu as vu le match d’hier ?,tu as vu le match d’hier ,"['tu', 'as', 'vu', 'le', 'match', 'd', '’', 'hier']","['vu', 'match', '’', 'hier']","['voir', 'match', '’', 'hier']"
spam,Urgent : Mise à jour de vos informations de sécurité requise.,urgent  mise à jour de vos informations de sécurité requise,"['urgent', 'mise', 'à', 'jour', 'de', 'vos', 'informations', 'de', 'sécurité', 'requise']","['urgent', 'mise', 'jour', 'informations', 'sécurité', 'requise']","['urgent', 'mise', 'jour', 'information', 'sécurité', 'requérir']"
ham,"J'ai adoré notre sortie d’hier, à refaire !",jai adoré notre sortie d’hier à refaire ,"['jai', 'adoré', 'notre', 'sortie', 'd', '’', 'hier', 'à', 'refaire']","['jai', 'adoré', 'sortie', '’', 'hier', 'refaire']","['jai', 'adorer', 'sortir', '’', 'hier', 'refaire']"
spam,Achetez maintenant et recevez un bonus de 100€ en cashback.,achetez maintenant et recevez un bonus de 100€ en cashback,"['achetez', 'maintenant', 'et', 'recevez', 'un', 'bonus', 'de', '100€', 'en', 'cashback']","['achetez', 'maintenant', 'recevez', 'bonus', '100€', 'cashback']","['acheter', 'maintenant', 'recevoir', 'bonus', '100', 'euro', 'cashback']"
spam,"Vous avez un message vocal non lu, écoutez-le ici.",vous avez un message vocal non lu écoutezle ici,"['vous', 'avez', 'un', 'message', 'vocal', 'non', 'lu', 'écoutezle', 'ici']","['message', 'vocal', 'non', 'lu', 'écoutezle', 'ici']","['message', 'vocal', 'non', 'lire', 'écoutezle', 'ici']"
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']"
ham,"Je suis en route, j’arrive dans 10 min.",je suis en route j’arrive dans 10 min,"['je', 'suis', 'en', 'route', 'j', '’', 'arrive', 'dans', '10', 'min']","['route', '’', 'arrive', '10', 'min']","['rout', '’', 'arriver', '10', 'min']"
spam,Urgence ! Votre compte a été compromis. Cliquez ici pour vérifier : www.fakelink1.com,urgence  votre compte a été compromis cliquez ici pour vérifier  wwwfakelink1com,"['urgence', 'votre', 'compte', 'a', 'été', 'compromis', 'cliquez', 'ici', 'pour', 'vérifier', 'wwwfakelink1com']","['urgence', 'compte', 'compromis', 'cliquez', 'ici', 'vérifier', 'wwwfakelink1com']","['urgence', 'compte', 'compromettre', 'cliquer', 'ici', 'vérifier', 'wwwfakelink1com']"
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com",vous avez un colis en attente confirmez vos informations ici  wwwlivraisonfakecom,"['vous', 'avez', 'un', 'colis', 'en', 'attente', 'confirmez', 'vos', 'informations', 'ici', 'wwwlivraisonfakecom']","['colis', 'attente', 'confirmez', 'informations', 'ici', 'wwwlivraisonfakecom']","['colis', 'attente', 'confirmer', 'information', 'ici', 'wwwlivraisonfakecom']"
