label,text,text_np,text_tokens,text_nostop,text_lem,length,punc%,cap%
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.,vous devez confirmer votre compte immediatement pour éviter la suppression,"['vous', 'devez', 'confirmer', 'votre', 'compte', 'immediatement', 'pour', 'éviter', 'la', 'suppression']","['devez', 'confirmer', 'compte', 'immediatement', 'éviter', 'suppression']","['devoir', 'confirmer', 'compte', 'immediatement', 'éviter', 'suppression']",0.6708860759493671,0.125,0.8923766816143498
ham,Peux-tu me donner l’adresse exacte ?,peuxtu me donner l’adresse exacte ,"['peuxtu', 'me', 'donner', 'l', '’', 'adresse', 'exacte']","['peuxtu', 'donner', '’', 'adresse', 'exacte']","['peuxtu', 'donner', '’', 'adresse', 'exact']",0.22784810126582278,0.5416666666666666,0.08520179372197312
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']",0.4177215189873418,0.1833333333333333,0.04035874439461882
spam,Dernière chance de profiter de cette offre incroyable !,dernière chance de profiter de cette offre incroyable ,"['dernière', 'chance', 'de', 'profiter', 'de', 'cette', 'offre', 'incroyable']","['dernière', 'chance', 'profiter', 'cette', 'offre', 'incroyable']","['dernier', 'chance', 'profiter', 'ce', 'offre', 'incroyable']",0.430379746835443,0.175,0.03587443946188341
ham,Je suis super content pour toi !,je suis super content pour toi ,"['je', 'suis', 'super', 'content', 'pour', 'toi']","['super', 'content']","['super', 'content']",0.16455696202531644,0.31666666666666665,0.11210762331838567
ham,"Salut, je t'envoie le document par email. Merci !",salut je tenvoie le document par email merci ,"['salut', 'je', 'tenvoie', 'le', 'document', 'par', 'email', 'merci']","['salut', 'tenvoie', 'document', 'email', 'merci']","['salut', 'tenvoie', 'document', 'e-mail', 'merci']",0.35443037974683544,0.8166666666666667,0.16143497757847539
ham,Dis-moi quand tu es dispo pour un appel.,dismoi quand tu es dispo pour un appel,"['dismoi', 'quand', 'tu', 'es', 'dispo', 'pour', 'un', 'appel']","['dismoi', 'quand', 'dispo', 'appel']","['dismoi', 'quand', 'dispo', 'appel']",0.25316455696202533,0.5083333333333333,0.07623318385650224
ham,"Je suis en réunion, je t’appelle après.",je suis en réunion je t’appelle après,"['je', 'suis', 'en', 'réunion', 'je', 't', '’', 'appelle', 'après']","['réunion', '’', 'appelle', 'après']","['réunion', '’', 'appeler', 'après']",0.25316455696202533,0.5083333333333333,0.07623318385650224
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant.",nous avons un super investissement pour vous contacteznous maintenant,"['nous', 'avons', 'un', 'super', 'investissement', 'pour', 'vous', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']",0.6455696202531646,0.39166666666666666,0.013452914798206282
ham,Repose-toi bien et prends soin de toi !,reposetoi bien et prends soin de toi ,"['reposetoi', 'bien', 'et', 'prends', 'soin', 'de', 'toi']","['reposetoi', 'bien', 'prends', 'soin']","['reposetoi', 'bien', 'prend', 'soin']",0.24050632911392406,0.5166666666666666,0.08071748878923768
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici.",nous avons détecté une activité suspecte sur votre compte vérifiez ici,"['nous', 'avons', 'détecté', 'une', 'activité', 'suspecte', 'sur', 'votre', 'compte', 'vérifiez', 'ici']","['détecté', 'activité', 'suspecte', 'compte', 'vérifiez', 'ici']","['détecter', 'activité', 'suspect', 'compte', 'vérifier', 'ici']",0.620253164556962,0.26666666666666666,0.013452914798206282
ham,N’oublie pas notre réunion demain matin à 9h.,n’oublie pas notre réunion demain matin à 9h,"['n', '’', 'oublie', 'pas', 'notre', 'réunion', 'demain', 'matin', 'à', '9h']","['’', 'oublie', 'réunion', 'demain', 'matin', '9h']","['’', 'oublier', 'réunion', 'demain', 'matin', '9h']",0.31645569620253167,0.21666666666666667,0.05829596412556055
spam,Vous êtes notre heureux gagnant du jour !,vous êtes notre heureux gagnant du jour ,"['vous', 'êtes', 'notre', 'heureux', 'gagnant', 'du', 'jour']","['heureux', 'gagnant', 'jour']","['heureux', 'gagnant', 'jour']",0.2658227848101266,0.2416666666666667,0.07174887892376686
ham,Rendez-vous à 18h comme prévu ?,rendezvous à 18h comme prévu ,"['rendezvous', 'à', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévoir']",0.16455696202531644,0.6416666666666666,0.11210762331838567
ham,On mange ensemble demain midi ?,on mange ensemble demain midi ,"['on', 'mange', 'ensemble', 'demain', 'midi']","['mange', 'ensemble', 'demain', 'midi']","['mange', 'ensembl', 'demain', 'midi']",0.16455696202531644,0.31666666666666665,0.11210762331838567
ham,Je suis bloqué dans les embouteillages…,je suis bloqué dans les embouteillages…,"['je', 'suis', 'bloqué', 'dans', 'les', 'embouteillages…']","['bloqué', 'embouteillages…']","['bloquer', 'embouteillage', '…']",0.2658227848101266,0.0,0.07174887892376686
spam,"Achetez 1 produit, obtenez-en 3 gratuitement !",achetez 1 produit obtenezen 3 gratuitement ,"['achetez', '1', 'produit', 'obtenezen', '3', 'gratuitement']","['achetez', '1', 'produit', 'obtenezen', '3', 'gratuitement']","['acheter', '1', 'produit', 'obtenezen', '3', 'gratuitement']",0.3417721518987342,0.625,0.05381165919282512
ham,Rendez-vous à 18h comme prévu ?,rendezvous à 18h comme prévu ,"['rendezvous', 'à', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévoir']",0.16455696202531644,0.6416666666666666,0.11210762331838567
ham,"Bonjour Marie, tu veux qu'on aille prendre un café demain ?",bonjour marie tu veux quon aille prendre un café demain ,"['bonjour', 'marie', 'tu', 'veux', 'quon', 'aille', 'prendre', 'un', 'café', 'demain']","['bonjour', 'marie', 'veux', 'quon', 'aille', 'prendre', 'café', 'demain']","['bonjour', 'marie', 'veux', 'quon', 'aill', 'prendre', 'café', 'demain']",0.45569620253164556,0.5083333333333333,0.12556053811659196
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']",0.3037974683544304,0.45,0.06278026905829598
ham,Tu veux un café ?,tu veux un café ,"['tu', 'veux', 'un', 'café']","['veux', 'café']","['veux', 'café']",0.0,0.6416666666666666,0.2869955156950673
ham,"Bonjour, je suis en retard à cause de la circulation. À tout à l'heure !",bonjour je suis en retard à cause de la circulation à tout à lheure ,"['bonjour', 'je', 'suis', 'en', 'retard', 'à', 'cause', 'de', 'la', 'circulation', 'à', 'tout', 'à', 'lheure']","['bonjour', 'retard', 'cause', 'circulation', 'tout', 'lheure']","['bonjour', 'retard', 'cause', 'circulation', 'tout', 'lheur']",0.569620253164557,0.575,0.09417040358744397
ham,"Merci pour ton cadeau, j’adore !",merci pour ton cadeau j’adore ,"['merci', 'pour', 'ton', 'cadeau', 'j', '’', 'adore']","['merci', 'cadeau', '’', 'adore']","['merci', 'cadeau', '’', 'adorer']",0.17721518987341772,0.6166666666666666,0.10762331838565023
ham,Comment s'est passée ta journée ?,comment sest passée ta journée ,"['comment', 'sest', 'passée', 'ta', 'journée']","['comment', 'sest', 'passée', 'journée']","['comment', 'sest', 'passer', 'journée']",0.189873417721519,0.5916666666666666,0.10313901345291479
ham,Félicitations pour ta promotion !,félicitations pour ta promotion ,"['félicitations', 'pour', 'ta', 'promotion']","['félicitations', 'promotion']","['félicitation', 'promotion']",0.20253164556962028,0.2833333333333333,0.09417040358744397
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com",offre spéciale  70 de réduction sur tous nos produits cliquez ici  wwwpromofakecom,"['offre', 'spéciale', '70', 'de', 'réduction', 'sur', 'tous', 'nos', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offre', 'spéciale', '70', 'réduction', 'tous', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offrir', 'spécial', '70', 'réduction', 'tout', 'produit', 'cliquer', 'ici', 'wwwpromofakecom']",0.7974683544303798,0.7666666666666666,0.0
ham,Tu as vu le match d’hier ?,tu as vu le match d’hier ,"['tu', 'as', 'vu', 'le', 'match', 'd', '’', 'hier']","['vu', 'match', '’', 'hier']","['voir', 'match', '’', 'hier']",0.08860759493670889,0.41666666666666663,0.1659192825112108
ham,"Salut, tu viens toujours ce soir ?",salut tu viens toujours ce soir ,"['salut', 'tu', 'viens', 'toujours', 'ce', 'soir']","['salut', 'viens', 'toujours', 'soir']","['salut', 'vien', 'toujours', 'soir']",0.189873417721519,0.5916666666666666,0.10313901345291479
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']",0.22784810126582278,0.26666666666666666,0.08520179372197312
ham,Tu as vu le match d’hier ?,tu as vu le match d’hier ,"['tu', 'as', 'vu', 'le', 'match', 'd', '’', 'hier']","['vu', 'match', '’', 'hier']","['voir', 'match', '’', 'hier']",0.08860759493670889,0.41666666666666663,0.1659192825112108
spam,Urgence ! Votre compte a été compromis. Cliquez ici pour vérifier : www.fakelink1.com,urgence  votre compte a été compromis cliquez ici pour vérifier  wwwfakelink1com,"['urgence', 'votre', 'compte', 'a', 'été', 'compromis', 'cliquez', 'ici', 'pour', 'vérifier', 'wwwfakelink1com']","['urgence', 'compte', 'compromis', 'cliquez', 'ici', 'vérifier', 'wwwfakelink1com']","['urgence', 'compte', 'compromettre', 'cliquer', 'ici', 'vérifier', 'wwwfakelink1com']",0.759493670886076,0.5666666666666667,0.12556053811659196
ham,"Je suis en réunion, je t’appelle après.",je suis en réunion je t’appelle après,"['je', 'suis', 'en', 'réunion', 'je', 't', '’', 'appelle', 'après']","['réunion', '’', 'appelle', 'après']","['réunion', '’', 'appeler', 'après']",0.25316455696202533,0.5083333333333333,0.07623318385650224
ham,"Je suis en vacances, c’est top ici !",je suis en vacances c’est top ici ,"['je', 'suis', 'en', 'vacances', 'c', '’', 'est', 'top', 'ici']","['vacances', '’', 'top', 'ici']","['vacance', '’', 'top', 'ici']",0.20253164556962028,0.575,0.09417040358744397
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']",0.4177215189873418,0.1833333333333333,0.04035874439461882
ham,On peut se voir ce week-end ?,on peut se voir ce weekend ,"['on', 'peut', 'se', 'voir', 'ce', 'weekend']","['peut', 'voir', 'weekend']","['pouvoir', 'voir', 'weekend']",0.12658227848101267,0.7249999999999999,0.13452914798206278
spam,Recevez un crédit instantané sans justificatif !,recevez un crédit instantané sans justificatif ,"['recevez', 'un', 'crédit', 'instantané', 'sans', 'justificatif']","['recevez', 'crédit', 'instantané', 'sans', 'justificatif']","['recevoir', 'crédit', 'instantaner', 'sans', 'justificatif']",0.36708860759493667,0.19999999999999998,0.04932735426008968
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']",0.6329113924050633,0.13333333333333333,0.013452914798206282
ham,J’ai une super nouvelle à t’annoncer !,j’ai une super nouvelle à t’annoncer ,"['j', '’', 'ai', 'une', 'super', 'nouvelle', 'à', 't', '’', 'annoncer']","['’', 'super', 'nouvelle', '’', 'annoncer']","['’', 'super', 'nouveau', '’', 'annoncer']",0.24050632911392406,0.2583333333333333,0.08071748878923768
ham,Rendez-vous à 18h comme prévu ?,rendezvous à 18h comme prévu ,"['rendezvous', 'à', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévu']","['rendezvous', '18h', 'comme', 'prévoir']",0.16455696202531644,0.6416666666666666,0.11210762331838567
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']",0.7468354430379747,0.575,0.004484304932735432
ham,Tu viens au sport ce soir ?,tu viens au sport ce soir ,"['tu', 'viens', 'au', 'sport', 'ce', 'soir']","['viens', 'sport', 'soir']","['vien', 'sport', 'soir']",0.10126582278481011,0.39999999999999997,0.15695067264573992
ham,"Coucou, tu as des nouvelles de Luc ?",coucou tu as des nouvelles de luc ,"['coucou', 'tu', 'as', 'des', 'nouvelles', 'de', 'luc']","['coucou', 'nouvelles', 'luc']","['coucou', 'nouveau', 'luc']",0.20253164556962028,0.575,0.2511210762331839
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']",0.3417721518987342,0.41666666666666663,0.05381165919282512
ham,Je passe te voir cet après-midi.,je passe te voir cet aprèsmidi,"['je', 'passe', 'te', 'voir', 'cet', 'aprèsmidi']","['passe', 'voir', 'cet', 'aprèsmidi']","['passer', 'voir', 'ce', 'aprèsmidi']",0.17721518987341772,0.6166666666666666,0.10762331838565023
ham,"On part en week-end, ça va être génial !",on part en weekend ça va être génial ,"['on', 'part', 'en', 'weekend', 'ça', 'va', 'être', 'génial']","['part', 'weekend', 'ça', 'va', 'être', 'génial']","['part', 'weekend', 'cela', 'aller', 'être', 'génial']",0.24050632911392406,0.7833333333333333,0.08071748878923768
ham,J’ai trouvé une super recette à tester.,j’ai trouvé une super recette à tester,"['j', '’', 'ai', 'trouvé', 'une', 'super', 'recette', 'à', 'tester']","['’', 'trouvé', 'super', 'recette', 'tester']","['’', 'trouver', 'super', 'recette', 'tester']",0.25316455696202533,0.25,0.07623318385650224
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.,le secret des millionnaires enfin révélé  inscrivezvous gratuitement,"['le', 'secret', 'des', 'millionnaires', 'enfin', 'révélé', 'inscrivezvous', 'gratuitement']","['secret', 'millionnaires', 'enfin', 'révélé', 'inscrivezvous', 'gratuitement']","['secret', 'millionnaire', 'enfin', 'révéler', 'inscrivezvou', 'gratuitement']",0.6329113924050633,0.39999999999999997,0.013452914798206282
ham,Dis-moi quand tu es dispo pour un appel.,dismoi quand tu es dispo pour un appel,"['dismoi', 'quand', 'tu', 'es', 'dispo', 'pour', 'un', 'appel']","['dismoi', 'quand', 'dispo', 'appel']","['dismoi', 'quand', 'dispo', 'appel']",0.25316455696202533,0.5083333333333333,0.07623318385650224
spam,"Votre ordinateur est infecté, téléchargez notre antivirus gratuit !",votre ordinateur est infecté téléchargez notre antivirus gratuit ,"['votre', 'ordinateur', 'est', 'infecté', 'téléchargez', 'notre', 'antivirus', 'gratuit']","['ordinateur', 'infecté', 'téléchargez', 'antivirus', 'gratuit']","['ordinateur', 'infecté', 'télécharger', 'antiviru', 'gratuit']",0.5822784810126582,0.2833333333333333,0.017937219730941707
ham,"Le film d’hier était génial, tu devrais le voir !",le film d’hier était génial tu devrais le voir ,"['le', 'film', 'd', '’', 'hier', 'était', 'génial', 'tu', 'devrais', 'le', 'voir']","['film', '’', 'hier', 'génial', 'devrais', 'voir']","['film', '’', 'hier', 'génial', 'devrai', 'voir']",0.3417721518987342,0.41666666666666663,0.05381165919282512
ham,Je suis super content pour toi !,je suis super content pour toi ,"['je', 'suis', 'super', 'content', 'pour', 'toi']","['super', 'content']","['super', 'content']",0.16455696202531644,0.31666666666666665,0.11210762331838567
ham,"Merci pour ton cadeau, j’adore !",merci pour ton cadeau j’adore ,"['merci', 'pour', 'ton', 'cadeau', 'j', '’', 'adore']","['merci', 'cadeau', '’', 'adore']","['merci', 'cadeau', '’', 'adorer']",0.17721518987341772,0.6166666666666666,0.10762331838565023
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink1.com,gagnez un voyage gratuit  cliquez ici pour participer  wwwfakelink1com,"['gagnez', 'un', 'voyage', 'gratuit', 'cliquez', 'ici', 'pour', 'participer', 'wwwfakelink1com']","['gagnez', 'voyage', 'gratuit', 'cliquez', 'ici', 'participer', 'wwwfakelink1com']","['gagnez', 'voyage', 'gratuit', 'cliquer', 'ici', 'participer', 'wwwfakelink1com']",0.6455696202531646,0.5166666666666666,0.08071748878923768
