label,text,text_np,text_tokens,text_nostop,text_lem
spam,الفرصة الأخيرة للاستفادة من هذا العرض الرائع!,الفرصة الأخيرة للاستفادة من هذا العرض الرائع,"['الفرصة', 'الأخيرة', 'للاستفادة', 'من', 'هذا', 'العرض', 'الرائع']","['الفرصة', 'الأخيرة', 'للاستفادة', 'العرض', 'الرائع']",فُرصَة أَخِير لِ اِستِفَادَة عَرض رَائِع
ham,لقد وجدت وصفة رائعة لتجربتها.,لقد وجدت وصفة رائعة لتجربتها,"['لقد', 'وجدت', 'وصفة', 'رائعة', 'لتجربتها']","['لقد', 'وجدت', 'وصفة', 'رائعة', 'لتجربتها']",لقد وَجَد وَصفَة رَائِع لِ تَجرِبت هُوَ
spam,عرض خاص: خصم 70% على جميع منتجاتنا، انقر هنا: www.promo-fake.com,عرض خاص خصم 70 على جميع منتجاتنا، انقر هنا wwwpromofakecom,"['عرض', 'خاص', 'خصم', '70', 'على', 'جميع', 'منتجاتنا،', 'انقر', 'هنا', 'wwwpromofakecom']","['عرض', 'خاص', 'خصم', '70', 'منتجاتنا،', 'انقر', 'wwwpromofakecom']",عَرض خَاصّ خَصَم 70 مُنتَج هُوَ ، أَنقَر wwwp r o mofak eco m
ham,كان يومًا رائعًا!,كان يومًا رائعًا,"['كان', 'يومًا', 'رائعًا']","['يومًا', 'رائعًا']",يَوم رَائِع
ham,كن حذرًا عند عودتك الليلة.,كن حذرًا عند عودتك الليلة,"['كن', 'حذرًا', 'عند', 'عودتك', 'الليلة']","['حذرًا', 'عودتك', 'الليلة']",حِذر عَودَة هُوَ لَيلَة
spam,وظيفة جديدة من المنزل، اربح حتى 3000 يورو شهريًا!,وظيفة جديدة من المنزل، اربح حتى 3000 يورو شهريًا,"['وظيفة', 'جديدة', 'من', 'المنزل،', 'اربح', 'حتى', '3000', 'يورو', 'شهريًا']","['وظيفة', 'جديدة', 'المنزل،', 'اربح', '3000', 'شهريًا']",وَ ظَيفَة جَدِيد مَنزِل ، أُربُح 3000 شَهرِيّ
ham,أتمنى لك يومًا سعيدًا!,أتمنى لك يومًا سعيدًا,"['أتمنى', 'لك', 'يومًا', 'سعيدًا']","['أتمنى', 'يومًا', 'سعيدًا']",تَمَنَّى يَوم سَعِيد
ham,هل تريد كوبًا من القهوة؟,هل تريد كوبًا من القهوة,"['هل', 'تريد', 'كوبًا', 'من', 'القهوة']","['تريد', 'كوبًا', 'القهوة']",أَرَاد كَوب قَهوَة
spam,تم اختراق جهاز الكمبيوتر الخاص بك، قم بتنزيل برنامجنا المجاني لمكافحة الفيروسات!,تم اختراق جهاز الكمبيوتر الخاص بك، قم بتنزيل برنامجنا المجاني لمكافحة الفيروسات,"['تم', 'اختراق', 'جهاز', 'الكمبيوتر', 'الخاص', 'بك،', 'قم', 'بتنزيل', 'برنامجنا', 'المجاني', 'لمكافحة', 'الفيروسات']","['تم', 'اختراق', 'جهاز', 'الكمبيوتر', 'الخاص', 'بك،', 'قم', 'بتنزيل', 'برنامجنا', 'المجاني', 'لمكافحة', 'الفيروسات']",تَمّ اِختِرَاق جِهَاز كَمبيُوتِر خَاصّ بِ هُوَ ، قَام بِ تَنزِيل برنامجنا مَجَّانِيّ لِ مُكَافَحَة فَيرُوس
spam,استثمر 100 يورو، اربح 1000 يورو في أسبوع!,استثمر 100 يورو، اربح 1000 يورو في أسبوع,"['استثمر', '100', 'يورو،', 'اربح', '1000', 'يورو', 'في', 'أسبوع']","['استثمر', '100', 'يورو،', 'اربح', '1000', 'أسبوع']",اِستَثمَر 100 يُورُو ، أُربُح 1000 أُسبُوع
ham,هل يمكنك شراء الخبز وأنت في طريقك؟,هل يمكنك شراء الخبز وأنت في طريقك,"['هل', 'يمكنك', 'شراء', 'الخبز', 'وأنت', 'في', 'طريقك']","['يمكنك', 'شراء', 'الخبز', 'وأنت', 'طريقك']",أَمكَن هُوَ شِرَاء خُبز وَ هُوَ طريقك
spam,تعلم كيف تضاعف أموالك بالاستثمار معنا.,تعلم كيف تضاعف أموالك بالاستثمار معنا,"['تعلم', 'كيف', 'تضاعف', 'أموالك', 'بالاستثمار', 'معنا']","['تعلم', 'تضاعف', 'أموالك', 'بالاستثمار', 'معنا']",عَلِم تَضَاعُف مَالِك بِ اِستِثمَار مَعنَى
spam,لقد ربحت 20000 دولار في اليانصيب! اطلب جائزتك الآن: www.رابط-وهمي1.com,لقد ربحت 20000 دولار في اليانصيب اطلب جائزتك الآن wwwرابطوهمي1com,"['لقد', 'ربحت', '20000', 'دولار', 'في', 'اليانصيب', 'اطلب', 'جائزتك', 'الآن', 'wwwرابطوهمي1com']","['لقد', 'ربحت', '20000', 'اليانصيب', 'اطلب', 'جائزتك', 'wwwرابطوهمي1com']",لقد رَبَح 20000 يَانِص اطلب جَائِزَة هُوَ wwwرابطوهمي 1co m
ham,أتمنى أن تكون بخير، لم نلتقِ منذ فترة!,أتمنى أن تكون بخير، لم نلتقِ منذ فترة,"['أتمنى', 'أن', 'تكون', 'بخير،', 'لم', 'نلتقِ', 'منذ', 'فترة']","['أتمنى', 'تكون', 'بخير،', 'نلتقِ', 'فترة']",تَمَنَّى كَان بِ خَير ، اِلتَقَِ فَترَة
spam,عرض حصري! احصل على قرض بقيمة 10000 دولار بدون رسوم. انقر هنا: www.رابط-وهمي2.com,عرض حصري احصل على قرض بقيمة 10000 دولار بدون رسوم انقر هنا wwwرابطوهمي2com,"['عرض', 'حصري', 'احصل', 'على', 'قرض', 'بقيمة', '10000', 'دولار', 'بدون', 'رسوم', 'انقر', 'هنا', 'wwwرابطوهمي2com']","['عرض', 'حصري', 'احصل', 'قرض', 'بقيمة', '10000', 'بدون', 'رسوم', 'انقر', 'wwwرابطوهمي2com']",عَرض حِصرِيّ حَصل قَرض بِ قِيمَة 10000 بدون رَسم انقر wwwرابطوهمي 2co m
spam,عرض خاص! احصل على خصم 20% على مشترياتك القادمة. انقر هنا: www.رابط-وهمي2.com,عرض خاص احصل على خصم 20 على مشترياتك القادمة انقر هنا wwwرابطوهمي2com,"['عرض', 'خاص', 'احصل', 'على', 'خصم', '20', 'على', 'مشترياتك', 'القادمة', 'انقر', 'هنا', 'wwwرابطوهمي2com']","['عرض', 'خاص', 'احصل', 'خصم', '20', 'مشترياتك', 'القادمة', 'انقر', 'wwwرابطوهمي2com']",عَرض خَاصّ حَصل خَصَم 20 مُشتَرَى هُوَ قَادِم انقر wwwرابطوهمي 2co m
ham,أنا في اجتماع، سأتصل بك بعد ذلك.,أنا في اجتماع، سأتصل بك بعد ذلك,"['أنا', 'في', 'اجتماع،', 'سأتصل', 'بك', 'بعد', 'ذلك']","['اجتماع،', 'سأتصل']",اِجتِمَاع ، سَ اِتَّصَل
spam,تحذير: تم اختراق حسابك على Facebook، أعد تعيين كلمة المرور هنا.,تحذير تم اختراق حسابك على facebook، أعد تعيين كلمة المرور هنا,"['تحذير', 'تم', 'اختراق', 'حسابك', 'على', 'facebook،', 'أعد', 'تعيين', 'كلمة', 'المرور', 'هنا']","['تحذير', 'تم', 'اختراق', 'حسابك', 'facebook،', 'أعد', 'تعيين', 'كلمة', 'المرور']",تَحذِير تَمّ اِختِرَاق حَسَّابَك أَacُeوَoُoِّ ، أَعَدّ تَعيِين كَلِمَة مُرُور
ham,أتمنى لك يومًا سعيدًا!,أتمنى لك يومًا سعيدًا,"['أتمنى', 'لك', 'يومًا', 'سعيدًا']","['أتمنى', 'يومًا', 'سعيدًا']",تَمَنَّى يَوم سَعِيد
spam,احصل على قرض فوري بدون مستندات!,احصل على قرض فوري بدون مستندات,"['احصل', 'على', 'قرض', 'فوري', 'بدون', 'مستندات']","['احصل', 'قرض', 'فوري', 'بدون', 'مستندات']",حَصل قَرض فَورِيّ بدون مُستَنَد
spam,انتهت صلاحية اشتراكك في Netflix، قم بتحديث معلوماتك هنا: www.fake-netflix.com,انتهت صلاحية اشتراكك في netflix، قم بتحديث معلوماتك هنا wwwfakenetflixcom,"['انتهت', 'صلاحية', 'اشتراكك', 'في', 'netflix،', 'قم', 'بتحديث', 'معلوماتك', 'هنا', 'wwwfakenetflixcom']","['انتهت', 'صلاحية', 'اشتراكك', 'netflix،', 'قم', 'بتحديث', 'معلوماتك', 'wwwfakenetflixcom']",اِنتَهَى صَلَاحِيَّة اِشتِرَاك netflix ، قَام بِ تَحدِيث مَعلُومَة هُوَ wwwfake n etflixco m
spam,عاجل! تم اختراق حسابك. انقر هنا للتحقق: www.رابط-وهمي1.com,عاجل تم اختراق حسابك انقر هنا للتحقق wwwرابطوهمي1com,"['عاجل', 'تم', 'اختراق', 'حسابك', 'انقر', 'هنا', 'للتحقق', 'wwwرابطوهمي1com']","['عاجل', 'تم', 'اختراق', 'حسابك', 'انقر', 'للتحقق', 'wwwرابطوهمي1com']",عَاجِل تَمّ اِختِرَاق حَسَّابَك أَنقَر لِ تَحَقُّق wwwرابطوهمي 1co m
ham,كيف كان يومك؟,كيف كان يومك,"['كيف', 'كان', 'يومك']",['يومك'],يُومَك
ham,لقد استمتعت بنزهتنا أمس، يجب أن نكررها!,لقد استمتعت بنزهتنا أمس، يجب أن نكررها,"['لقد', 'استمتعت', 'بنزهتنا', 'أمس،', 'يجب', 'أن', 'نكررها']","['لقد', 'استمتعت', 'بنزهتنا', 'أمس،', 'يجب', 'نكررها']",لقد استمتعت بِ نَزهَة هُوَ أَمسِ ، وَجَب نكرر هُوَ
ham,هل يمكنك إعطائي العنوان الدقيق؟,هل يمكنك إعطائي العنوان الدقيق,"['هل', 'يمكنك', 'إعطائي', 'العنوان', 'الدقيق']","['يمكنك', 'إعطائي', 'العنوان', 'الدقيق']",أَمكَن هُوَ إِعطَائِيّ عُنوَان دَقِيق
spam,اشترِ الآن واحصل على مكافأة نقدية بقيمة 100 يورو.,اشترِ الآن واحصل على مكافأة نقدية بقيمة 100 يورو,"['اشترِ', 'الآن', 'واحصل', 'على', 'مكافأة', 'نقدية', 'بقيمة', '100', 'يورو']","['اشترِ', 'واحصل', 'مكافأة', 'نقدية', 'بقيمة', '100']",اِشتَرَى وَ حَصَل مُكَافَأَة نقدية بِ قِيمَة 100
spam,اشترِ الآن واحصل على مكافأة نقدية بقيمة 100 يورو.,اشترِ الآن واحصل على مكافأة نقدية بقيمة 100 يورو,"['اشترِ', 'الآن', 'واحصل', 'على', 'مكافأة', 'نقدية', 'بقيمة', '100', 'يورو']","['اشترِ', 'واحصل', 'مكافأة', 'نقدية', 'بقيمة', '100']",اِشتَرَى وَ حَصَل مُكَافَأَة نقدية بِ قِيمَة 100
spam,لدينا استثمار رائع لك، اتصل بنا الآن.,لدينا استثمار رائع لك، اتصل بنا الآن,"['لدينا', 'استثمار', 'رائع', 'لك،', 'اتصل', 'بنا', 'الآن']","['لدينا', 'استثمار', 'رائع', 'لك،', 'اتصل']",لدينا اِستِثمَار رَائِع لَك ، اِتَّصَل
ham,هل رأيت رسالتي الأخيرة؟,هل رأيت رسالتي الأخيرة,"['هل', 'رأيت', 'رسالتي', 'الأخيرة']","['رأيت', 'رسالتي', 'الأخيرة']",رَأَى رَسالَة أَخِير
ham,مرحبًا أحمد، هل تريد أن نذهب لتناول القهوة غدًا؟,مرحبًا أحمد، هل تريد أن نذهب لتناول القهوة غدًا,"['مرحبًا', 'أحمد،', 'هل', 'تريد', 'أن', 'نذهب', 'لتناول', 'القهوة', 'غدًا']","['مرحبًا', 'أحمد،', 'تريد', 'نذهب', 'لتناول', 'القهوة', 'غدًا']",مَرحَبًا أحمد ، أَرَاد نذهب لِ تَنَاوُل قَهوَة غَد
ham,سنلتقي قريبًا، لا أطيق الانتظار!,سنلتقي قريبًا، لا أطيق الانتظار,"['سنلتقي', 'قريبًا،', 'لا', 'أطيق', 'الانتظار']","['سنلتقي', 'قريبًا،', 'أطيق', 'الانتظار']",سَ نلتقي قَرِيب ، أَطَاق اِنتِظَار
spam,قرض سريع بدون فحص، احصل على 5000 يورو خلال 24 ساعة.,قرض سريع بدون فحص، احصل على 5000 يورو خلال 24 ساعة,"['قرض', 'سريع', 'بدون', 'فحص،', 'احصل', 'على', '5000', 'يورو', 'خلال', '24', 'ساعة']","['قرض', 'سريع', 'بدون', 'فحص،', 'احصل', '5000', 'خلال', '24', 'ساعة']",قَرض سَرِيع بدون فَحص ، أَحصَل 5000 خِلَالَ 24 سَاعَة
ham,كيف كان يومك؟,كيف كان يومك,"['كيف', 'كان', 'يومك']",['يومك'],يُومَك
spam,أول 10 مشتركين سيحصلون على هدية خاصة!,أول 10 مشتركين سيحصلون على هدية خاصة,"['أول', '10', 'مشتركين', 'سيحصلون', 'على', 'هدية', 'خاصة']","['10', 'مشتركين', 'سيحصلون', 'هدية']",10 مُشتَرِك سَ حَصَل هَدِيَّة
ham,أخبرني عندما تكون متاحًا لإجراء مكالمة.,أخبرني عندما تكون متاحًا لإجراء مكالمة,"['أخبرني', 'عندما', 'تكون', 'متاحًا', 'لإجراء', 'مكالمة']","['أخبرني', 'عندما', 'تكون', 'متاحًا', 'لإجراء', 'مكالمة']",أَخبَرنِي عِندَمَا كَان مُتَاح لِ إِجرَاء مُكَالَمَة
spam,لقد ربحت بطاقة هدايا أمازون بقيمة 500 يورو!,لقد ربحت بطاقة هدايا أمازون بقيمة 500 يورو,"['لقد', 'ربحت', 'بطاقة', 'هدايا', 'أمازون', 'بقيمة', '500', 'يورو']","['لقد', 'ربحت', 'بطاقة', 'هدايا', 'أمازون', 'بقيمة', '500']",لقد رَبَح بِطَاقَة هَدِيَّة أمازون بِ قِيمَة 500
ham,لدي فكرة رائعة أريد مشاركتها معك.,لدي فكرة رائعة أريد مشاركتها معك,"['لدي', 'فكرة', 'رائعة', 'أريد', 'مشاركتها', 'معك']","['لدي', 'فكرة', 'رائعة', 'أريد', 'مشاركتها', 'معك']",لَدَى فِكرَة رَائِع أَرَاد مُشَارَكَة هُوَ مَعك
spam,اشترِ منتجًا واحدًا واحصل على 3 مجانًا!,اشترِ منتجًا واحدًا واحصل على 3 مجانًا,"['اشترِ', 'منتجًا', 'واحدًا', 'واحصل', 'على', '3', 'مجانًا']","['اشترِ', 'منتجًا', 'واحدًا', 'واحصل', '3', 'مجانًا']",اِشتَرَى مُنتَج وَاحِد وَ حَصَل 3 مَجَّان
